orgSize,action,actor,region,industry,attribute,incident
unknown,hacking,external,emea,healthcare,c,F
large,error,internal,lac,otherservices,i,F
small,malware,internal,lac,agriculture,c,F
unknown,social,partner,emea,trade,i,F
large,malware,external,lac,utilities,c,F
unknown,error,partner,na,retail,i,F
large,social,external,apac,miningandutilities,c,F
unknown,hacking,internal,na,agriculture,i,F
large,social,partner,apac,miningandutilities,c,F
unknown,misuse,partner,emea,realestate,a,F
large,malware,internal,lac,professional,a,F
small,misuse,internal,lac,construction,i,F
small,error,partner,emea,miningandutilities,i,F
large,malware,partner,lac,education,a,F
small,misuse,internal,na,education,c,F
large,misuse,external,emea,otherservices,c,F
unknown,social,internal,lac,education,a,F
unknown,malware,partner,emea,utilities,a,F
large,hacking,internal,lac,transportation,i,F
unknown,hacking,partner,lac,finance,c,F
large,social,partner,emea,publicadministration,i,F
unknown,hacking,internal,na,information,a,F
large,malware,external,apac,utilities,a,F
large,hacking,internal,na,accommodation,c,F
large,hacking,internal,lac,manufacturing,a,F
large,error,partner,apac,professional,c,F
small,hacking,external,emea,healthcare,a,F
large,misuse,internal,lac,administrative,a,F
small,hacking,partner,apac,realestate,i,F
large,social,partner,emea,publicadministration,c,F
small,hacking,partner,apac,accommodation,i,F
small,hacking,internal,emea,miningandutilities,a,F
large,misuse,internal,emea,entertainment,a,F
unknown,error,external,apac,manufacturing,i,F
large,misuse,partner,emea,healthcare,c,F
unknown,error,external,lac,accommodation,i,F
large,malware,internal,na,entertainment,c,F
large,error,partner,lac,entertainment,i,F
large,malware,external,apac,trade,c,F
unknown,error,external,apac,trade,c,F
large,misuse,external,lac,miningandutilities,c,F
small,social,internal,apac,finance,i,F
large,misuse,external,na,entertainment,c,F
large,malware,partner,apac,information,i,F
small,error,internal,emea,accommodation,c,F
small,hacking,partner,na,accommodation,a,F
small,misuse,internal,emea,management,i,F
small,social,internal,lac,healthcare,c,F
small,malware,partner,apac,accommodation,c,F
small,hacking,partner,lac,publicadministration,c,F
large,social,external,na,retail,a,F
small,social,internal,apac,management,a,F
unknown,error,internal,apac,agriculture,c,F
unknown,hacking,partner,apac,transportation,a,F
unknown,error,partner,apac,transportation,a,F
small,misuse,external,emea,manufacturing,a,F
small,misuse,partner,na,utilities,a,F
small,error,external,na,healthcare,a,F
small,error,internal,na,construction,c,F
large,hacking,partner,lac,manufacturing,i,F
large,malware,external,emea,manufacturing,c,F
unknown,social,external,emea,otherservices,a,F
small,misuse,external,na,accommodation,a,F
unknown,misuse,internal,apac,construction,c,F
small,error,external,lac,manufacturing,c,F
unknown,social,partner,apac,manufacturing,a,F
large,error,partner,lac,publicadministration,a,F
unknown,social,internal,lac,professional,c,F
small,error,internal,apac,construction,a,F
large,misuse,external,na,agriculture,a,F
small,hacking,partner,apac,accommodation,c,F
small,misuse,internal,apac,entertainment,i,F
small,malware,external,na,healthcare,i,F
unknown,misuse,external,apac,information,c,F
small,error,internal,na,entertainment,c,F
small,malware,partner,na,otherservices,c,F
small,social,partner,apac,entertainment,c,F
small,malware,internal,na,transportation,i,F
small,malware,external,lac,accommodation,c,F
small,social,internal,lac,miningandutilities,c,F
small,error,internal,apac,administrative,a,F
large,social,external,emea,realestate,c,F
unknown,misuse,partner,na,information,i,F
small,malware,external,apac,healthcare,a,F
small,malware,partner,na,realestate,a,F
small,hacking,external,apac,transportation,a,F
unknown,error,internal,apac,construction,i,F
unknown,malware,external,na,trade,i,F
large,misuse,internal,na,construction,i,F
unknown,social,external,na,construction,c,F
large,error,external,apac,otherservices,i,F
unknown,malware,internal,na,entertainment,i,F
small,misuse,partner,emea,transportation,a,F
unknown,social,external,apac,accommodation,a,F
small,social,external,emea,miningandutilities,a,F
small,misuse,internal,lac,information,a,F
small,hacking,external,apac,finance,c,F
large,social,external,apac,management,i,F
unknown,malware,partner,apac,agriculture,a,F
large,malware,partner,emea,accommodation,i,F
small,malware,partner,na,construction,i,F
small,misuse,internal,lac,utilities,a,F
unknown,error,partner,emea,management,c,F
small,error,partner,emea,finance,a,F
large,hacking,partner,apac,retail,i,F
small,hacking,internal,lac,transportation,i,F
large,malware,external,emea,trade,i,F
unknown,error,partner,apac,utilities,a,F
large,malware,partner,apac,trade,a,F
unknown,error,internal,na,utilities,i,F
large,malware,internal,lac,agriculture,c,F
large,hacking,internal,apac,manufacturing,c,F
unknown,social,internal,emea,manufacturing,c,F
unknown,malware,partner,apac,publicadministration,a,F
unknown,malware,external,emea,retail,c,F
small,social,internal,na,manufacturing,c,F
large,malware,external,lac,transportation,i,F
large,social,external,lac,information,i,F
unknown,social,partner,apac,accommodation,a,F
large,hacking,external,apac,agriculture,i,F
unknown,hacking,partner,apac,agriculture,a,F
unknown,hacking,partner,emea,retail,i,F
large,social,partner,lac,publicadministration,i,F
small,social,internal,emea,administrative,i,F
large,misuse,external,apac,administrative,c,F
unknown,malware,internal,lac,construction,i,F
large,malware,external,apac,manufacturing,c,F
small,malware,internal,lac,manufacturing,i,F
unknown,error,external,lac,professional,c,F
small,error,partner,apac,finance,i,F
unknown,social,internal,emea,realestate,a,F
large,malware,internal,emea,manufacturing,a,F
large,malware,internal,lac,utilities,a,F
small,misuse,external,apac,education,i,F
unknown,malware,partner,emea,finance,c,F
small,hacking,partner,apac,miningandutilities,i,F
large,malware,internal,lac,utilities,c,F
unknown,hacking,external,lac,retail,i,F
small,hacking,partner,emea,construction,i,F
small,social,external,apac,information,c,F
large,error,partner,emea,information,c,F
unknown,hacking,internal,apac,construction,c,F
unknown,hacking,partner,emea,transportation,a,F
small,hacking,internal,lac,management,a,F
large,error,partner,na,finance,c,F
large,malware,internal,apac,management,c,F
unknown,malware,partner,na,retail,a,F
large,malware,partner,lac,agriculture,i,F
unknown,social,external,apac,realestate,a,F
large,hacking,partner,na,utilities,c,F
small,hacking,external,apac,administrative,a,F
large,social,partner,na,retail,i,F
large,social,external,emea,transportation,a,F
small,error,external,na,finance,c,F
large,social,internal,emea,administrative,i,F
small,malware,partner,apac,agriculture,i,F
small,malware,internal,na,agriculture,c,F
small,social,internal,emea,accommodation,a,F
unknown,social,partner,apac,professional,a,F
large,error,partner,emea,retail,a,F
small,misuse,partner,lac,publicadministration,c,F
small,social,partner,emea,trade,i,F
small,misuse,partner,apac,realestate,a,F
unknown,misuse,external,lac,management,c,F
large,hacking,external,emea,accommodation,i,F
unknown,misuse,partner,lac,realestate,c,F
small,social,external,na,miningandutilities,c,F
large,malware,internal,apac,agriculture,c,F
large,malware,external,lac,accommodation,a,F
unknown,misuse,partner,emea,manufacturing,a,F
unknown,hacking,partner,lac,miningandutilities,a,F
small,error,internal,lac,trade,c,F
small,social,external,na,agriculture,c,F
large,error,internal,na,finance,i,F
small,misuse,external,na,administrative,i,F
large,misuse,partner,emea,realestate,c,F
unknown,malware,internal,lac,retail,a,F
large,social,partner,na,education,c,F
large,hacking,partner,na,miningandutilities,c,F
unknown,error,partner,apac,transportation,i,F
unknown,error,partner,apac,realestate,i,F
large,misuse,external,na,utilities,c,F
small,error,internal,emea,miningandutilities,i,F
unknown,misuse,external,apac,realestate,i,F
unknown,social,partner,emea,administrative,a,F
unknown,error,internal,lac,realestate,a,F
unknown,misuse,external,na,manufacturing,i,F
unknown,malware,external,emea,realestate,a,F
small,hacking,internal,apac,agriculture,c,F
small,malware,partner,emea,miningandutilities,c,F
small,hacking,internal,apac,healthcare,c,F
unknown,misuse,internal,emea,trade,a,F
small,error,partner,lac,healthcare,c,F
small,misuse,partner,emea,healthcare,i,F
large,social,internal,apac,transportation,i,F
small,social,internal,lac,utilities,c,F
unknown,social,partner,emea,trade,a,F
unknown,misuse,partner,na,administrative,c,F
large,social,internal,emea,finance,c,F
large,error,external,lac,miningandutilities,a,F
large,malware,external,apac,transportation,a,F
small,error,external,na,management,i,F
large,misuse,external,na,management,c,F
unknown,malware,external,lac,realestate,i,F
small,social,partner,lac,utilities,i,F
unknown,social,external,na,otherservices,a,F
small,malware,external,lac,education,i,F
unknown,hacking,internal,emea,miningandutilities,a,F
small,social,internal,na,trade,i,F
unknown,social,internal,lac,entertainment,i,F
unknown,error,partner,emea,agriculture,c,F
unknown,malware,external,lac,professional,a,F
large,hacking,partner,emea,trade,c,F
unknown,social,partner,na,publicadministration,a,F
large,hacking,internal,emea,manufacturing,a,F
large,error,external,lac,information,c,F
small,misuse,external,na,entertainment,a,F
small,malware,internal,lac,entertainment,c,F
unknown,malware,external,na,information,i,F
large,social,partner,lac,healthcare,i,F
small,malware,external,emea,management,i,F
small,error,external,lac,retail,i,F
small,malware,internal,na,otherservices,c,F
small,hacking,external,na,management,a,F
small,social,partner,na,otherservices,a,F
large,malware,internal,emea,realestate,i,F
large,social,partner,lac,transportation,i,F
small,misuse,partner,emea,management,a,F
small,malware,partner,emea,publicadministration,c,F
large,malware,partner,emea,agriculture,c,F
large,hacking,partner,lac,professional,a,F
unknown,hacking,internal,na,construction,c,F
unknown,error,partner,lac,healthcare,a,F
large,hacking,internal,emea,administrative,i,F
small,social,internal,emea,agriculture,a,F
large,error,internal,apac,retail,c,F
small,social,external,emea,healthcare,a,F
unknown,social,partner,apac,trade,a,F
large,social,external,na,trade,a,F
large,hacking,external,na,utilities,a,F
unknown,misuse,internal,na,otherservices,a,F
large,hacking,partner,lac,trade,i,F
small,error,internal,na,information,i,F
unknown,error,internal,lac,entertainment,i,F
unknown,misuse,internal,lac,management,c,F
small,social,internal,lac,retail,c,F
unknown,social,internal,apac,otherservices,a,F
unknown,misuse,internal,na,accommodation,a,F
small,hacking,internal,na,finance,c,F
large,error,external,na,utilities,i,F
unknown,hacking,internal,lac,professional,i,F
large,social,internal,emea,realestate,i,F
unknown,malware,partner,lac,otherservices,a,F
small,social,internal,lac,manufacturing,c,F
large,error,partner,lac,management,c,F
small,hacking,partner,na,publicadministration,i,F
large,misuse,partner,apac,agriculture,c,F
large,hacking,external,lac,agriculture,i,F
unknown,malware,internal,emea,healthcare,c,F
small,malware,internal,na,entertainment,i,F
small,malware,internal,emea,realestate,a,F
unknown,misuse,partner,na,utilities,a,F
unknown,malware,partner,lac,professional,i,F
unknown,hacking,internal,lac,utilities,i,F
large,hacking,external,emea,entertainment,a,F
unknown,social,internal,apac,construction,i,F
small,hacking,partner,na,utilities,c,F
large,social,internal,na,construction,a,F
small,misuse,external,apac,professional,i,F
unknown,hacking,partner,emea,education,c,F
large,social,external,na,otherservices,i,F
unknown,social,partner,lac,agriculture,c,F
large,social,partner,na,miningandutilities,i,F
small,error,external,apac,transportation,c,F
small,misuse,external,emea,entertainment,i,F
large,hacking,internal,emea,education,i,F
unknown,misuse,partner,emea,trade,c,F
small,hacking,internal,apac,transportation,c,F
unknown,hacking,partner,na,retail,a,F
small,hacking,internal,apac,education,a,F
small,hacking,internal,emea,administrative,i,F
small,misuse,internal,lac,retail,a,F
unknown,malware,internal,emea,utilities,i,F
large,malware,partner,na,finance,c,F
large,malware,internal,lac,professional,c,F
unknown,error,internal,na,utilities,c,F
small,misuse,partner,na,professional,i,F
unknown,misuse,internal,apac,transportation,a,F
unknown,hacking,partner,na,healthcare,a,F
small,misuse,external,apac,healthcare,a,F
small,malware,external,lac,education,c,F
small,social,external,lac,finance,c,F
small,error,partner,na,administrative,c,F
large,hacking,internal,emea,realestate,a,F
small,social,partner,emea,realestate,c,F
large,error,internal,lac,agriculture,i,F
small,misuse,external,lac,realestate,a,F
unknown,misuse,partner,emea,education,i,F
small,social,external,na,publicadministration,c,F
unknown,hacking,partner,na,trade,a,F
large,hacking,internal,na,miningandutilities,i,F
small,misuse,partner,emea,otherservices,i,F
large,hacking,partner,na,administrative,i,F
small,malware,partner,na,professional,i,F
large,error,partner,na,management,i,F
large,error,partner,na,otherservices,i,F
unknown,hacking,external,lac,utilities,a,F
unknown,misuse,internal,lac,retail,c,F
small,error,partner,na,trade,i,F
unknown,error,partner,emea,healthcare,c,F
